"Date (UTC)","Timestamp (UTC)","Republican","Democrat","Other"
"08-12-2024 02:00","1723428001","0.955","0.0345","0.005"
"08-12-2024 03:00","1723431602","0.955","0.0345","0.005"
"08-12-2024 04:00","1723435201","0.955","0.0345","0.005"
"08-12-2024 05:00","1723438802","0.955","0.0345","0.005"
"08-12-2024 06:00","1723442402","0.955","0.0345","0.005"
"08-12-2024 07:00","1723446002","0.955","0.0345","0.005"
"08-12-2024 08:00","1723449602","0.955","0.0345","0.005"
"08-12-2024 09:00","1723453201","0.955","0.0335","0.005"
"08-12-2024 10:00","1723456802","0.955","0.0335","0.005"
"08-12-2024 11:00","1723460401","0.955","0.0335","0.005"
"08-12-2024 12:00","1723464001","0.955","0.0335","0.005"
"08-12-2024 13:00","1723467602","0.955","0.0335","0.005"
"08-12-2024 14:00","1723471201","0.955","0.033","0.005"
"08-12-2024 15:00","1723474802","0.955","0.033","0.005"
"08-12-2024 16:00","1723478402","0.955","0.033","0.005"
"08-12-2024 17:00","1723482001","0.955","0.033","0.005"
"08-12-2024 18:00","1723485602","0.955","0.033","0.005"
"08-12-2024 19:00","1723489202","0.955","0.033","0.005"
"08-12-2024 20:00","1723492801","0.955","0.033","0.005"
"08-12-2024 21:00","1723496402","0.955","0.033","0.005"
"08-12-2024 22:00","1723500002","0.955","0.033","0.005"
"08-12-2024 23:00","1723503602","0.955","0.033","0.005"
"08-13-2024 00:00","1723507202","0.955","0.033","0.005"
"08-13-2024 01:00","1723510801","0.955","0.033","0.005"
"08-13-2024 02:00","1723514402","0.955","0.033","0.005"
"08-13-2024 03:00","1723518002","0.955","0.033","0.005"
"08-13-2024 04:00","1723521602","0.955","0.033","0.005"
"08-13-2024 05:00","1723525202","0.955","0.033","0.005"
"08-13-2024 06:00","1723528802","0.955","0.033","0.004"
"08-13-2024 07:00","1723532402","0.955","0.033","0.004"
"08-13-2024 08:00","1723536001","0.955","0.033","0.004"
"08-13-2024 09:00","1723539602","0.955","0.033","0.004"
"08-13-2024 10:00","1723543201","0.955","0.033","0.004"
"08-13-2024 11:00","1723546801","0.955","0.033","0.004"
"08-13-2024 12:00","1723550402","0.955","0.0325","0.004"
"08-13-2024 13:00","1723554002","0.955","0.0325","0.004"
"08-13-2024 14:00","1723557602","0.955","0.0325","0.004"
"08-13-2024 15:00","1723561201","0.955","0.0325","0.004"
"08-13-2024 16:00","1723564802","0.955","0.0325","0.004"
"08-13-2024 17:00","1723568401","0.955","0.0325","0.004"
"08-13-2024 18:00","1723572002","0.955","0.0325","0.004"
"08-13-2024 19:00","1723575602","0.955","0.0325","0.004"
"08-13-2024 20:00","1723579203","0.955","0.0325","0.004"
"08-13-2024 21:00","1723582802","0.955","0.0325","0.004"
"08-13-2024 22:00","1723586402","0.955","0.0325","0.004"
"08-13-2024 23:00","1723590002","0.955","0.0325","0.004"
"08-14-2024 00:00","1723593602","0.955","0.0325","0.004"
"08-14-2024 01:00","1723597202","0.955","0.0325","0.004"
"08-14-2024 02:00","1723600802","0.955","0.0325","0.004"
"08-14-2024 03:00","1723604402","0.955","0.0325","0.004"
"08-14-2024 04:00","1723608001","0.955","0.0325","0.004"
"08-14-2024 05:00","1723611602","0.955","0.0325","0.004"
"08-14-2024 06:00","1723615202","0.955","0.0325","0.004"
"08-14-2024 07:00","1723618802","0.955","0.0325","0.004"
"08-14-2024 08:00","1723622402","0.955","0.0325","0.004"
"08-14-2024 09:00","1723626002","0.955","0.0325","0.004"
"08-14-2024 10:00","1723629602","0.965","0.0325","0.004"
"08-14-2024 11:00","1723633202","0.9655","0.0325","0.004"
"08-14-2024 12:00","1723636802","0.9655","0.0325","0.004"
"08-14-2024 13:00","1723640402","0.967","0.0325","0.004"
"08-14-2024 14:00","1723644002","0.967","0.0325","0.004"
"08-14-2024 15:00","1723647601","0.967","0.0325","0.004"
"08-14-2024 16:00","1723651202","0.967","0.0325","0.004"
"08-14-2024 17:00","1723654802","0.967","0.0325","0.004"
"08-14-2024 18:00","1723658401","0.967","0.0325","0.004"
"08-14-2024 19:00","1723662001","0.967","0.0325","0.004"
"08-14-2024 20:00","1723665601","0.967","0.0325","0.004"
"08-14-2024 21:00","1723669202","0.967","0.0325","0.004"
"08-14-2024 22:00","1723672802","0.967","0.0325","0.004"
"08-14-2024 23:00","1723676401","0.967","0.0325","0.0035"
"08-15-2024 00:00","1723680002","0.967","0.0325","0.0035"
"08-15-2024 01:00","1723683601","0.967","0.0325","0.0035"
"08-15-2024 02:00","1723687202","0.9665","0.0325","0.0035"
"08-15-2024 03:00","1723690801","0.9665","0.0325","0.0035"
"08-15-2024 04:00","1723694402","0.9665","0.0325","0.0035"
"08-15-2024 05:00","1723698001","0.9665","0.0325","0.0035"
"08-15-2024 06:00","1723701601","0.9665","0.0325","0.0035"
"08-15-2024 07:00","1723705202","0.9665","0.0325","0.0035"
"08-15-2024 08:00","1723708802","0.9665","0.0325","0.0035"
"08-15-2024 09:00","1723712401","0.9665","0.0325","0.0035"
"08-15-2024 10:00","1723716001","0.9665","0.0325","0.0035"
"08-15-2024 11:00","1723719602","0.9665","0.0325","0.0035"
"08-15-2024 12:00","1723723201","0.9665","0.0325","0.0035"
"08-15-2024 13:00","1723726802","0.9665","0.0325","0.0035"
"08-15-2024 14:00","1723730401","0.967","0.0325","0.0035"
"08-15-2024 15:00","1723734002","0.9665","0.0325","0.0035"
"08-15-2024 16:00","1723737601","0.9665","0.0325","0.0035"
"08-15-2024 17:00","1723741201","0.9665","0.0325","0.0035"
"08-15-2024 18:00","1723744802","0.9665","0.0325","0.0035"
"08-15-2024 19:00","1723748402","0.9665","0.0325","0.0035"
"08-15-2024 20:00","1723752001","0.9665","0.0325","0.0035"
"08-15-2024 21:00","1723755601","0.9665","0.0325","0.0035"
"08-15-2024 22:00","1723759201","0.9665","0.0325","0.0035"
"08-15-2024 23:00","1723762802","0.9665","0.0325","0.0035"
"08-16-2024 00:00","1723766402","0.9665","0.0325","0.0035"
"08-16-2024 01:00","1723770001","0.9675","0.032","0.0035"
"08-16-2024 02:00","1723773601","0.967","0.0325","0.0035"
"08-16-2024 03:00","1723777201","0.967","0.0325","0.0035"
"08-16-2024 04:00","1723780801","0.9665","0.0325","0.0035"
"08-16-2024 05:00","1723784402","0.9665","0.0325","0.0035"
"08-16-2024 06:00","1723788002","0.9665","0.0325","0.0035"
"08-16-2024 07:00","1723791602","0.9665","0.0325","0.0035"
"08-16-2024 08:00","1723795201","0.9665","0.0325","0.0035"
"08-16-2024 09:00","1723798802","0.9665","0.0325","0.0035"
"08-16-2024 10:00","1723802402","0.965","0.0335","0.0035"
"08-16-2024 11:00","1723806002","0.965","0.0335","0.0035"
"08-16-2024 12:00","1723809602","0.965","0.0335","0.0035"
"08-16-2024 13:00","1723813201","0.965","0.0335","0.0035"
"08-16-2024 14:00","1723816801","0.965","0.0335","0.0035"
"08-16-2024 15:00","1723820402","0.965","0.0335","0.0035"
"08-16-2024 16:00","1723824001","0.965","0.0335","0.0035"
"08-16-2024 17:00","1723827602","0.965","0.0335","0.004"
"08-16-2024 18:00","1723831201","0.9595","0.0335","0.004"
"08-16-2024 19:00","1723834802","0.9595","0.0335","0.004"
"08-16-2024 20:00","1723838402","0.9595","0.0335","0.004"
"08-16-2024 21:00","1723842002","0.9595","0.0335","0.004"
"08-16-2024 22:00","1723845602","0.9595","0.0335","0.004"
"08-16-2024 23:00","1723849201","0.9595","0.0335","0.004"
"08-17-2024 00:00","1723852802","0.9595","0.0335","0.004"
"08-17-2024 01:00","1723856402","0.96","0.0335","0.004"
"08-17-2024 02:00","1723860002","0.9605","0.0335","0.004"
"08-17-2024 03:00","1723863602","0.9605","0.0335","0.004"
"08-17-2024 04:00","1723867202","0.9605","0.0335","0.004"
"08-17-2024 05:00","1723870802","0.9605","0.0335","0.004"
"08-17-2024 06:00","1723874402","0.9605","0.0335","0.004"
"08-17-2024 07:00","1723878002","0.9605","0.0335","0.004"
"08-17-2024 08:00","1723881602","0.9605","0.0335","0.004"
"08-17-2024 09:00","1723885202","0.9605","0.0335","0.004"
"08-17-2024 10:00","1723888802","0.9605","0.0335","0.004"
"08-17-2024 11:00","1723892402","0.9605","0.0335","0.004"
"08-17-2024 12:00","1723896002","0.9605","0.0335","0.004"
"08-17-2024 13:00","1723899602","0.9605","0.0335","0.004"
"08-17-2024 14:00","1723903201","0.9605","0.0335","0.004"
"08-17-2024 15:00","1723906802","0.961","0.0335","0.004"
"08-17-2024 16:00","1723910402","0.961","0.0335","0.004"
"08-17-2024 17:00","1723914001","0.961","0.0335","0.004"
"08-17-2024 18:00","1723917602","0.9605","0.0335","0.004"
"08-17-2024 19:00","1723921202","0.9605","0.0335","0.004"
"08-17-2024 20:00","1723924802","0.9605","0.0335","0.005"
"08-17-2024 21:00","1723928402","0.9605","0.0335","0.005"
"08-17-2024 22:00","1723932001","0.9605","0.0335","0.005"
"08-17-2024 23:00","1723935602","0.961","0.033","0.005"
"08-18-2024 00:00","1723939202","0.961","0.033","0.005"
"08-18-2024 01:00","1723942802","0.9605","0.0335","0.005"
"08-18-2024 02:00","1723946402","0.9605","0.0335","0.005"
"08-18-2024 03:00","1723950002","0.9605","0.0335","0.005"
"08-18-2024 04:00","1723953601","0.9605","0.0335","0.005"
"08-18-2024 05:00","1723957202","0.9605","0.0335","0.005"
"08-18-2024 06:00","1723960802","0.9605","0.0335","0.005"
"08-18-2024 07:00","1723964401","0.9605","0.0335","0.005"
"08-18-2024 08:00","1723968002","0.9605","0.0335","0.005"
"08-18-2024 09:00","1723971602","0.9605","0.0335","0.005"
"08-18-2024 10:00","1723975202","0.9605","0.0335","0.005"
"08-18-2024 11:00","1723978802","0.9605","0.0335","0.005"
"08-18-2024 12:00","1723982402","0.9605","0.0335","0.005"
"08-18-2024 13:00","1723986002","0.9605","0.0335","0.005"
"08-18-2024 14:00","1723989602","0.9605","0.0335","0.005"
"08-18-2024 15:00","1723993202","0.9605","0.0335","0.005"
"08-18-2024 16:00","1723996802","0.961","0.0335","0.005"
"08-18-2024 17:00","1724000402","0.9605","0.0335","0.005"
"08-18-2024 18:00","1724004002","0.9605","0.0335","0.005"
"08-18-2024 19:00","1724007602","0.9605","0.0335","0.005"
"08-18-2024 20:00","1724011202","0.9605","0.0335","0.005"
"08-18-2024 21:00","1724014802","0.9605","0.0335","0.005"
"08-18-2024 22:00","1724018402","0.9605","0.0335","0.005"
"08-18-2024 23:00","1724022002","0.9605","0.0335","0.005"
"08-19-2024 00:00","1724025602","0.9605","0.0335","0.005"
"08-19-2024 01:00","1724029202","0.9605","0.0335","0.005"
"08-19-2024 02:00","1724032802","0.9605","0.0335","0.005"
"08-19-2024 03:00","1724036402","0.9605","0.0335","0.005"
"08-19-2024 04:00","1724040002","0.9615","0.0335","0.005"
"08-19-2024 05:00","1724043602","0.962","0.0335","0.005"
"08-19-2024 06:00","1724047202","0.961","0.0335","0.005"
"08-19-2024 07:00","1724050802","0.9605","0.0335","0.005"
"08-19-2024 08:00","1724054402","0.961","0.0335","0.005"
"08-19-2024 09:00","1724058001","0.9615","0.0335","0.005"
"08-19-2024 10:00","1724061602","0.961","0.0335","0.005"
"08-19-2024 11:00","1724065202","0.961","0.0335","0.005"
"08-19-2024 12:00","1724068802","0.9615","0.0335","0.005"
"08-19-2024 13:00","1724072402","0.962","0.0335","0.005"
"08-19-2024 14:00","1724076002","0.9655","0.0335","0.005"
"08-19-2024 15:00","1724079601","0.9655","0.0335","0.005"
"08-19-2024 16:00","1724083202","0.9655","0.0335","0.005"
"08-19-2024 17:00","1724086801","0.9655","0.0335","0.005"
"08-19-2024 18:00","1724090401","0.9655","0.0335","0.005"
"08-19-2024 19:00","1724094002","0.9655","0.0335","0.005"
"08-19-2024 20:00","1724097602","0.9655","0.0335","0.005"
"08-19-2024 21:00","1724101202","0.966","0.033","0.005"
"08-19-2024 22:00","1724104802","0.9665","0.033","0.005"
"08-19-2024 23:00","1724108401","0.9665","0.033","0.005"
"08-20-2024 00:00","1724112001","0.967","0.033","0.005"
"08-20-2024 01:00","1724115602","0.9665","0.033","0.005"
"08-20-2024 02:00","1724119202","0.9665","0.033","0.005"
"08-20-2024 03:00","1724122802","0.9665","0.033","0.005"
"08-20-2024 04:00","1724126402","0.9665","0.033","0.005"
"08-20-2024 05:00","1724130002","0.9665","0.033","0.005"
"08-20-2024 06:00","1724133602","0.9665","0.033","0.005"
"08-20-2024 07:00","1724137201","0.9665","0.033","0.005"
"08-20-2024 08:00","1724140802","0.9665","0.033","0.005"
"08-20-2024 09:00","1724144402","0.9665","0.033","0.005"
"08-20-2024 10:00","1724148001","0.9665","0.033","0.005"
"08-20-2024 11:00","1724151602","0.9665","0.033","0.005"
"08-20-2024 12:00","1724155202","0.9665","0.033","0.005"
"08-20-2024 13:00","1724158802","0.9665","0.033","0.005"
"08-20-2024 14:00","1724162402","0.9665","0.033","0.005"
"08-20-2024 15:00","1724166002","0.966","0.033","0.005"
"08-20-2024 16:00","1724169601","0.966","0.033","0.005"
"08-20-2024 17:00","1724173201","0.966","0.033","0.005"
"08-20-2024 18:00","1724176802","0.967","0.0325","0.005"
"08-20-2024 19:00","1724180402","0.9675","0.032","0.005"
"08-20-2024 20:00","1724184002","0.967","0.032","0.0045"
"08-20-2024 21:00","1724187602","0.967","0.0315","0.0045"
"08-20-2024 22:00","1724191202","0.967","0.0315","0.0045"
"08-20-2024 23:00","1724194801","0.9675","0.0315","0.005"
"08-21-2024 00:00","1724198402","0.9675","0.0315","0.0045"
"08-21-2024 01:00","1724202002","0.967","0.032","0.005"
"08-21-2024 02:00","1724205602","0.967","0.0315","0.0045"
"08-21-2024 03:00","1724209202","0.9675","0.032","0.005"
"08-21-2024 04:00","1724212802","0.9675","0.032","0.005"
"08-21-2024 05:00","1724216402","0.9675","0.032","0.005"
"08-21-2024 06:00","1724220002","0.9675","0.032","0.005"
"08-21-2024 07:00","1724223602","0.9675","0.032","0.005"
"08-21-2024 08:00","1724227202","0.9675","0.032","0.005"
"08-21-2024 09:00","1724230802","0.9675","0.032","0.005"
"08-21-2024 10:00","1724234402","0.9675","0.032","0.005"
"08-21-2024 11:00","1724238002","0.9675","0.032","0.005"
"08-21-2024 12:00","1724241602","0.9675","0.032","0.005"
"08-21-2024 13:00","1724245201","0.9675","0.032","0.005"
"08-21-2024 14:00","1724248801","0.9675","0.032","0.005"
"08-21-2024 15:00","1724252401","0.9675","0.032","0.005"
"08-21-2024 16:00","1724256001","0.9675","0.032","0.005"
"08-21-2024 17:00","1724259602","0.9675","0.032","0.005"
"08-21-2024 18:00","1724263202","0.9675","0.032","0.005"
"08-21-2024 19:00","1724266801","0.967","0.0325","0.0055"
"08-21-2024 20:00","1724270401","0.9665","0.032","0.0055"
"08-21-2024 21:00","1724274002","0.967","0.0325","0.0055"
"08-21-2024 22:00","1724277602","0.967","0.0325","0.0055"
"08-21-2024 23:00","1724281201","0.967","0.0325","0.0055"
"08-22-2024 00:00","1724284802","0.967","0.0325","0.0055"
"08-22-2024 01:00","1724288402","0.967","0.0325","0.0055"
"08-22-2024 02:00","1724292001","0.9665","0.032","0.0055"
"08-22-2024 03:00","1724295602","0.9665","0.032","0.0055"
"08-22-2024 04:00","1724299201","0.9665","0.032","0.0055"
"08-22-2024 05:00","1724302802","0.967","0.0325","0.0055"
"08-22-2024 06:00","1724306402","0.9665","0.032","0.0055"
"08-22-2024 07:00","1724310002","0.9665","0.032","0.0055"
"08-22-2024 08:00","1724313602","0.9665","0.032","0.0055"
"08-22-2024 09:00","1724317202","0.9665","0.032","0.0055"
"08-22-2024 10:00","1724320802","0.9665","0.032","0.0055"
"08-22-2024 11:00","1724324402","0.967","0.0325","0.0055"
"08-22-2024 12:00","1724328002","0.9665","0.032","0.0055"
"08-22-2024 13:00","1724331602","0.9665","0.032","0.0055"
"08-22-2024 14:00","1724335202","0.9665","0.032","0.0055"
"08-22-2024 15:00","1724338802","0.967","0.032","0.0055"
"08-22-2024 16:00","1724342401","0.9665","0.032","0.0055"
"08-22-2024 17:00","1724346001","0.967","0.032","0.0055"
"08-22-2024 18:00","1724349602","0.967","0.0325","0.005"
"08-22-2024 19:00","1724353201","0.967","0.0325","0.005"
"08-22-2024 20:00","1724356802","0.967","0.0325","0.0045"
"08-22-2024 21:00","1724360402","0.967","0.0325","0.0045"
"08-22-2024 22:00","1724364002","0.967","0.0325","0.0045"
"08-22-2024 23:00","1724367602","0.967","0.032","0.0045"
"08-23-2024 00:00","1724371202","0.967","0.0325","0.0045"
"08-23-2024 01:00","1724374801","0.967","0.0325","0.0045"
"08-23-2024 02:00","1724378403","0.967","0.0325","0.0045"
"08-23-2024 03:00","1724382002","0.967","0.0325","0.0045"
"08-23-2024 04:00","1724385602","0.967","0.0325","0.0045"
"08-23-2024 05:00","1724389202","0.967","0.0325","0.0045"
"08-23-2024 06:00","1724392803","0.967","0.0325","0.0045"
"08-23-2024 07:00","1724396402","0.967","0.0325","0.0045"
"08-23-2024 08:00","1724400003","0.967","0.0325","0.0045"
"08-23-2024 09:00","1724403602","0.967","0.0325","0.0045"
"08-23-2024 10:00","1724407202","0.967","0.0325","0.0045"
"08-23-2024 11:00","1724410802","0.967","0.0325","0.0045"
"08-23-2024 12:00","1724414403","0.967","0.0325","0.0045"
"08-23-2024 13:00","1724418002","0.967","0.0325","0.0045"
"08-23-2024 14:00","1724421602","0.967","0.032","0.0045"
"08-23-2024 15:00","1724425202","0.967","0.032","0.0045"
"08-23-2024 16:00","1724428802","0.967","0.0325","0.0045"
"08-23-2024 17:00","1724432401","0.967","0.0325","0.0045"
"08-23-2024 18:00","1724436002","0.967","0.0325","0.0045"
"08-23-2024 19:00","1724439602","0.967","0.0325","0.0045"
"08-23-2024 20:00","1724443202","0.967","0.0325","0.0045"
"08-23-2024 21:00","1724446801","0.967","0.0325","0.0045"
"08-23-2024 22:00","1724450401","0.967","0.0325","0.0045"
"08-23-2024 23:00","1724454001","0.967","0.0325","0.0045"
"08-24-2024 00:00","1724457602","0.967","0.0325","0.0045"
"08-24-2024 01:00","1724461202","0.9665","0.032","0.0045"
"08-24-2024 02:00","1724464802","0.9665","0.031","0.0045"
"08-24-2024 03:00","1724468401","0.9665","0.031","0.0045"
"08-24-2024 04:00","1724472002","0.967","0.031","0.0045"
"08-24-2024 05:00","1724475602","0.9665","0.031","0.0045"
"08-24-2024 06:00","1724479202","0.9665","0.031","0.0045"
"08-24-2024 07:00","1724482802","0.967","0.031","0.0045"
"08-24-2024 08:00","1724486402","0.967","0.031","0.0045"
"08-24-2024 09:00","1724490002","0.967","0.031","0.0045"
"08-24-2024 10:00","1724493602","0.967","0.031","0.0045"
"08-24-2024 11:00","1724497201","0.967","0.031","0.0045"
"08-24-2024 12:00","1724500802","0.967","0.031","0.0045"
"08-24-2024 13:00","1724504401","0.967","0.031","0.0045"
"08-24-2024 14:00","1724508002","0.9665","0.031","0.0045"
"08-24-2024 15:00","1724511601","0.9665","0.031","0.004"
"08-24-2024 16:00","1724515202","0.9665","0.031","0.0045"
"08-24-2024 17:00","1724518801","0.9665","0.031","0.0045"
"08-24-2024 18:00","1724522401","0.9665","0.031","0.0045"
"08-24-2024 19:00","1724526002","0.9665","0.031","0.0045"
"08-24-2024 20:00","1724529601","0.9665","0.031","0.0045"
"08-24-2024 21:00","1724533202","0.9665","0.031","0.0045"
"08-24-2024 22:00","1724536801","0.9665","0.031","0.0045"
"08-24-2024 23:00","1724540402","0.9665","0.031","0.0045"
"08-25-2024 00:00","1724544001","0.9665","0.03","0.0045"
"08-25-2024 01:00","1724547602","0.9665","0.03","0.0045"
"08-25-2024 02:00","1724551202","0.9665","0.03","0.0045"
"08-25-2024 03:00","1724554801","0.9665","0.03","0.0045"
"08-25-2024 04:00","1724558401","0.9665","0.03","0.0045"
"08-25-2024 05:00","1724562001","0.9665","0.03","0.0045"
"08-25-2024 06:00","1724565601","0.9665","0.03","0.0045"
"08-25-2024 07:00","1724569201","0.9665","0.03","0.0045"
"08-25-2024 08:00","1724572801","0.9665","0.03","0.0045"
"08-25-2024 09:00","1724576401","0.9665","0.03","0.0045"
"08-25-2024 10:00","1724580002","0.9665","0.03","0.0045"
"08-25-2024 11:00","1724583602","0.9665","0.03","0.0045"
"08-25-2024 12:00","1724587201","0.9665","0.03","0.0045"
"08-25-2024 13:00","1724590801","0.9665","0.03","0.004"
"08-25-2024 14:00","1724594401","0.9665","0.03","0.004"
"08-25-2024 15:00","1724598002","0.9665","0.03","0.004"
"08-25-2024 16:00","1724601602","0.9665","0.03","0.004"
"08-25-2024 17:00","1724605201","0.9665","0.03","0.004"
"08-25-2024 18:00","1724608801","0.9665","0.03","0.004"
"08-25-2024 19:00","1724612402","0.9665","0.03","0.0035"
"08-25-2024 20:00","1724616001","0.9665","0.03","0.0035"
"08-25-2024 21:00","1724619601","0.9665","0.03","0.004"
"08-25-2024 22:00","1724623202","0.9665","0.03","0.004"
"08-25-2024 23:00","1724626801","0.9665","0.03","0.004"
"08-26-2024 00:00","1724630402","0.9665","0.03","0.004"
"08-26-2024 01:00","1724634001","0.9665","0.03","0.004"
"08-26-2024 02:00","1724637602","0.9665","0.03","0.004"
"08-26-2024 03:00","1724641201","0.9665","0.03","0.004"
"08-26-2024 04:00","1724644801","0.9665","0.03","0.0045"
"08-26-2024 05:00","1724648401","0.9665","0.03","0.004"
"08-26-2024 06:00","1724652002","0.9665","0.03","0.004"
"08-26-2024 07:00","1724655602","0.9665","0.03","0.0045"
"08-26-2024 08:00","1724659201","0.9665","0.03","0.0045"
"08-26-2024 09:00","1724662801","0.9665","0.03","0.0045"
"08-26-2024 10:00","1724666401","0.9665","0.03","0.0045"
"08-26-2024 11:00","1724670002","0.9665","0.03","0.0045"
"08-26-2024 12:00","1724673602","0.9665","0.03","0.0045"
"08-26-2024 13:00","1724677202","0.9665","0.03","0.0045"
"08-26-2024 14:00","1724680802","0.9665","0.03","0.0045"
"08-26-2024 15:00","1724684401","0.9665","0.03","0.0045"
"08-26-2024 16:00","1724688002","0.9665","0.03","0.0045"
"08-26-2024 17:00","1724691601","0.9665","0.03","0.0045"
"08-26-2024 18:00","1724695201","0.9665","0.03","0.0045"
"08-26-2024 19:00","1724698801","0.9665","0.03","0.0045"
"08-26-2024 20:00","1724702402","0.9665","0.03","0.0045"
"08-26-2024 21:00","1724706001","0.9665","0.03","0.004"
"08-26-2024 22:00","1724709601","0.9665","0.03","0.004"
"08-26-2024 23:00","1724713201","0.9665","0.03","0.004"
"08-27-2024 00:00","1724716801","0.9665","0.03","0.004"
"08-27-2024 01:00","1724720401","0.9665","0.03","0.0045"
"08-27-2024 02:00","1724724001","0.9665","0.03","0.0045"
"08-27-2024 03:00","1724727601","0.9665","0.03","0.0045"
"08-27-2024 04:00","1724731202","0.9665","0.03","0.0045"
"08-27-2024 05:00","1724734801","0.9665","0.03","0.004"
"08-27-2024 06:00","1724738401","0.9665","0.03","0.004"
"08-27-2024 07:00","1724742001","0.9665","0.03","0.004"
"08-27-2024 08:00","1724745601","0.9665","0.03","0.004"
"08-27-2024 09:00","1724749201","0.9665","0.03","0.004"
"08-27-2024 10:00","1724752802","0.9665","0.03","0.0035"
"08-27-2024 11:00","1724756402","0.9665","0.03","0.0035"
"08-27-2024 12:00","1724760002","0.9665","0.03","0.0035"
"08-27-2024 13:00","1724763602","0.9665","0.03","0.0035"
"08-27-2024 14:00","1724767202","0.9665","0.03","0.0035"
"08-27-2024 15:00","1724770801","0.9665","0.03","0.0035"
"08-27-2024 16:00","1724774402","0.9665","0.03","0.0035"
"08-27-2024 17:00","1724778002","0.9665","0.03","0.0035"
"08-27-2024 18:00","1724781601","0.9665","0.03","0.0035"
"08-27-2024 19:00","1724785202","0.9665","0.03","0.0035"
"08-27-2024 20:00","1724788802","0.966","0.03","0.0035"
"08-27-2024 21:00","1724792402","0.966","0.03","0.0035"
"08-27-2024 22:00","1724796002","0.966","0.03","0.0035"
"08-27-2024 23:00","1724799601","0.966","0.03","0.0035"
"08-28-2024 00:00","1724803201","0.966","0.03","0.0035"
"08-28-2024 01:00","1724806802","0.966","0.03","0.0035"
"08-28-2024 02:00","1724810402","0.966","0.03","0.0035"
"08-28-2024 03:00","1724814002","0.966","0.03","0.0035"
"08-28-2024 04:00","1724817602","0.966","0.03","0.0035"
"08-28-2024 05:00","1724821202","0.966","0.03","0.0035"
"08-28-2024 06:00","1724824802","0.966","0.03","0.0035"
"08-28-2024 07:00","1724828402","0.966","0.03","0.0035"
"08-28-2024 08:00","1724832002","0.966","0.03","0.0035"
"08-28-2024 09:00","1724835602","0.966","0.03","0.0035"
"08-28-2024 10:00","1724839202","0.966","0.03","0.0035"
"08-28-2024 11:00","1724842802","0.967","0.03","0.0035"
"08-28-2024 12:00","1724846402","0.967","0.03","0.0035"
"08-28-2024 13:00","1724850001","0.967","0.03","0.0035"
"08-28-2024 14:00","1724853602","0.967","0.03","0.0035"
"08-28-2024 15:00","1724857202","0.967","0.03","0.0035"
"08-28-2024 16:00","1724860802","0.967","0.03","0.0035"
"08-28-2024 17:00","1724864402","0.967","0.03","0.0035"
"08-28-2024 18:00","1724868002","0.967","0.03","0.0035"
"08-28-2024 19:00","1724871602","0.967","0.03","0.0035"
"08-28-2024 20:00","1724875202","0.967","0.03","0.0035"
"08-28-2024 21:00","1724878801","0.967","0.03","0.0035"
"08-28-2024 22:00","1724882402","0.967","0.03","0.0035"
"08-28-2024 23:00","1724886002","0.967","0.03","0.0035"
"08-29-2024 00:00","1724889602","0.967","0.03","0.0035"
"08-29-2024 01:00","1724893202","0.967","0.03","0.0035"
"08-29-2024 02:00","1724896801","0.967","0.03","0.0035"
"08-29-2024 03:00","1724900402","0.967","0.03","0.0035"
"08-29-2024 04:00","1724904002","0.967","0.03","0.0035"
"08-29-2024 05:00","1724907602","0.967","0.03","0.0035"
"08-29-2024 06:00","1724911202","0.967","0.03","0.0035"
"08-29-2024 07:00","1724914802","0.967","0.03","0.0035"
"08-29-2024 08:00","1724918402","0.967","0.03","0.0035"
"08-29-2024 09:00","1724922002","0.967","0.03","0.0035"
"08-29-2024 10:00","1724925602","0.967","0.03","0.0035"
"08-29-2024 11:00","1724929202","0.967","0.03","0.0035"
"08-29-2024 12:00","1724932802","0.967","0.03","0.0035"
"08-29-2024 13:00","1724936402","0.967","0.03","0.0035"
"08-29-2024 14:00","1724940001","0.967","0.03","0.0035"
"08-29-2024 15:00","1724943601","0.967","0.03","0.0035"
"08-29-2024 16:00","1724947202","0.967","0.03","0.0035"
"08-29-2024 17:00","1724950802","0.967","0.03","0.0035"
"08-29-2024 18:00","1724954402","0.967","0.03","0.0035"
"08-29-2024 19:00","1724958002","0.967","0.03","0.0035"
"08-29-2024 20:00","1724961602","0.967","0.03","0.0035"
"08-29-2024 21:00","1724965202","0.967","0.03","0.0035"
"08-29-2024 22:00","1724968802","0.967","0.03","0.0035"
"08-29-2024 23:00","1724972402","0.967","0.03","0.0035"
"08-30-2024 00:00","1724976002","0.967","0.03","0.0035"
"08-30-2024 01:00","1724979602","0.967","0.03","0.0035"
"08-30-2024 02:00","1724983202","0.967","0.03","0.0035"
"08-30-2024 03:00","1724986802","0.967","0.03","0.0035"
"08-30-2024 04:00","1724990402","0.967","0.03","0.0035"
"08-30-2024 05:00","1724994002","0.967","0.03","0.0035"
"08-30-2024 06:00","1724997602","0.967","0.03","0.0035"
"08-30-2024 07:00","1725001202","0.967","0.03","0.0035"
"08-30-2024 08:00","1725004802","0.967","0.03","0.0035"
"08-30-2024 09:00","1725008402","0.967","0.03","0.0035"
"08-30-2024 10:00","1725012002","0.967","0.03","0.0035"
"08-30-2024 11:00","1725015601","0.967","0.03","0.0035"
"08-30-2024 12:00","1725019202","0.967","0.03","0.0035"
